column1,column2,column3,column4,target
73.0,472.0,685.0,806.0,0
887.0,608.0,707.0,872.0,0
735.0,156.0,148.0,766.0,1
100.0,409.0,691.0,321.0,1
52.0,930.0,176.0,391.0,0
562.0,183.0,49.0,590.0,0
750.0,5.0,180.0,63.0,0
634.0,658.0,431.0,439.0,0
564.0,910.0,854.0,792.0,0
544.0,720.0,596.0,83.0,0
886.0,302.0,338.0,544.0,0
708.0,509.0,937.0,337.0,0
348.0,106.0,558.0,48.0,1
584.0,255.0,591.0,248.0,1
927.0,942.0,456.0,941.0,0
913.0,948.0,836.0,879.0,0
772.0,205.0,84.0,106.0,1
211.0,909.0,106.0,292.0,0
671.0,921.0,409.0,323.0,0
867.0,91.0,635.0,547.0,0
334.0,684.0,693.0,78.0,0
940.0,900.0,866.0,207.0,0
795.0,520.0,245.0,360.0,1
708.0,371.0,698.0,43.0,0
930.0,305.0,936.0,933.0,0
901.0,906.0,980.0,114.0,0
815.0,970.0,843.0,270.0,1
509.0,511.0,773.0,807.0,0
440.0,643.0,945.0,121.0,0
587.0,202.0,894.0,61.0,1
823.0,851.0,119.0,826.0,1
894.0,644.0,673.0,851.0,0
235.0,742.0,730.0,550.0,1
998.0,253.0,532.0,961.0,0
818.0,106.0,337.0,502.0,1
728.0,996.0,187.0,138.0,0
249.0,185.0,200.0,147.0,1
769.0,379.0,40.0,638.0,0
134.0,248.0,554.0,650.0,0
827.0,236.0,646.0,164.0,0
499.0,874.0,734.0,613.0,0
140.0,624.0,664.0,163.0,0
826.0,523.0,19.0,164.0,0
194.0,695.0,720.0,103.0,1
334.0,400.0,147.0,344.0,0
561.0,830.0,322.0,707.0,0
55.0,845.0,675.0,659.0,0
909.0,391.0,17.0,27.0,0
659.0,524.0,492.0,874.0,0
57.0,501.0,413.0,190.0,0
128.0,488.0,98.0,402.0,0
362.0,183.0,947.0,129.0,1
501.0,487.0,793.0,999.0,1
755.0,82.0,528.0,806.0,0
517.0,937.0,780.0,931.0,0
657.0,467.0,436.0,150.0,0
512.0,823.0,487.0,346.0,0
458.0,731.0,577.0,447.0,0
655.0,252.0,731.0,513.0,0
856.0,928.0,584.0,524.0,0
691.0,620.0,538.0,840.0,0
465.0,327.0,352.0,273.0,0
923.0,40.0,661.0,473.0,0
655.0,921.0,778.0,992.0,0
851.0,511.0,322.0,806.0,0
900.0,414.0,653.0,747.0,0
496.0,353.0,119.0,293.0,1
879.0,600.0,706.0,469.0,0
922.0,449.0,753.0,940.0,0
630.0,753.0,306.0,659.0,1
469.0,856.0,738.0,461.0,1
481.0,425.0,173.0,319.0,0
430.0,354.0,30.0,297.0,1
153.0,373.0,230.0,381.0,0
948.0,31.0,822.0,398.0,0
693.0,952.0,675.0,797.0,0
2.0,537.0,523.0,279.0,0
452.0,345.0,751.0,891.0,0
977.0,846.0,679.0,435.0,0
471.0,349.0,442.0,73.0,0
704.0,711.0,196.0,435.0,0
324.0,265.0,300.0,424.0,1
63.0,693.0,299.0,684.0,0
675.0,321.0,741.0,705.0,0
670.0,198.0,272.0,123.0,0
208.0,355.0,446.0,839.0,0
347.0,71.0,836.0,838.0,0
247.0,772.0,674.0,351.0,0
315.0,213.0,351.0,736.0,0
701.0,113.0,560.0,874.0,0
31.0,446.0,376.0,242.0,0
262.0,335.0,773.0,713.0,0
729.0,29.0,860.0,66.0,0
154.0,804.0,481.0,251.0,0
819.0,515.0,106.0,610.0,0
906.0,237.0,211.0,328.0,1
909.0,503.0,748.0,652.0,0
916.0,560.0,278.0,515.0,0
91.0,357.0,76.0,209.0,0
918.0,205.0,144.0,728.0,0
815.0,679.0,994.0,101.0,0
374.0,10.0,105.0,714.0,1
792.0,481.0,923.0,916.0,0
573.0,120.0,246.0,409.0,1
205.0,825.0,496.0,223.0,0
896.0,200.0,568.0,843.0,0
285.0,914.0,270.0,283.0,0
468.0,836.0,832.0,297.0,0
375.0,405.0,824.0,740.0,0
239.0,361.0,812.0,47.0,0
381.0,74.0,591.0,379.0,0
269.0,57.0,678.0,772.0,0
667.0,21.0,938.0,457.0,0
997.0,480.0,704.0,86.0,0
885.0,73.0,824.0,880.0,0
346.0,329.0,15.0,186.0,0
492.0,789.0,917.0,952.0,1
879.0,28.0,316.0,64.0,0
278.0,374.0,457.0,704.0,0
677.0,300.0,382.0,171.0,1
263.0,904.0,234.0,351.0,0
944.0,776.0,784.0,14.0,0
149.0,417.0,193.0,393.0,0
893.0,123.0,283.0,51.0,0
17.0,514.0,348.0,488.0,0
962.0,582.0,200.0,507.0,0
34.0,516.0,233.0,113.0,0
816.0,468.0,140.0,626.0,0
951.0,939.0,593.0,17.0,0
928.0,359.0,571.0,661.0,0
187.0,189.0,985.0,795.0,0
356.0,303.0,492.0,148.0,1
594.0,508.0,312.0,983.0,0
447.0,708.0,758.0,24.0,0
147.0,677.0,483.0,124.0,0
535.0,909.0,419.0,496.0,0
461.0,438.0,391.0,573.0,0
688.0,262.0,706.0,628.0,0
777.0,814.0,368.0,519.0,0
225.0,243.0,964.0,341.0,1
659.0,907.0,171.0,769.0,0
899.0,566.0,137.0,764.0,0
927.0,736.0,539.0,371.0,0
630.0,631.0,737.0,555.0,0
128.0,88.0,179.0,602.0,0
304.0,319.0,530.0,745.0,0
256.0,455.0,881.0,174.0,0
438.0,444.0,397.0,590.0,0
521.0,139.0,854.0,447.0,0
44.0,573.0,607.0,496.0,1
648.0,286.0,558.0,512.0,0
232.0,385.0,848.0,662.0,0
894.0,936.0,853.0,116.0,0
841.0,646.0,464.0,974.0,0
408.0,965.0,576.0,749.0,1
877.0,793.0,565.0,701.0,0
933.0,185.0,112.0,843.0,0
435.0,575.0,220.0,424.0,0
188.0,424.0,367.0,437.0,0
535.0,722.0,85.0,97.0,0
698.0,766.0,816.0,908.0,1
56.0,737.0,364.0,449.0,0
605.0,54.0,499.0,45.0,0
861.0,902.0,40.0,630.0,1
772.0,665.0,253.0,63.0,1
249.0,325.0,46.0,98.0,1
153.0,395.0,695.0,269.0,0
446.0,3.0,350.0,795.0,1
260.0,419.0,272.0,754.0,1
921.0,34.0,916.0,150.0,1
859.0,98.0,125.0,479.0,0
461.0,781.0,309.0,532.0,1
351.0,396.0,651.0,489.0,0
138.0,244.0,84.0,924.0,0
900.0,311.0,757.0,164.0,0
583.0,81.0,97.0,959.0,1
227.0,601.0,536.0,75.0,0
106.0,571.0,843.0,936.0,0
766.0,692.0,786.0,53.0,0
567.0,238.0,146.0,440.0,0
135.0,308.0,15.0,747.0,1
156.0,435.0,275.0,689.0,0
562.0,152.0,513.0,674.0,1
721.0,757.0,111.0,306.0,0
623.0,915.0,603.0,926.0,0
179.0,867.0,815.0,185.0,0
294.0,240.0,824.0,827.0,1
97.0,764.0,544.0,545.0,0
954.0,586.0,256.0,998.0,1
238.0,766.0,247.0,74.0,0
521.0,80.0,442.0,56.0,1
803.0,77.0,837.0,744.0,0
567.0,477.0,54.0,68.0,0
386.0,443.0,463.0,708.0,0
246.0,884.0,818.0,894.0,1
618.0,253.0,854.0,84.0,1
392.0,659.0,368.0,571.0,0
972.0,570.0,341.0,654.0,1
143.0,209.0,132.0,751.0,0
431.0,661.0,274.0,824.0,0
258.0,393.0,225.0,250.0,1
413.0,633.0,594.0,722.0,0
768.0,360.0,785.0,45.0,1
810.0,329.0,813.0,742.0,0
524.0,903.0,978.0,988.0,1
844.0,917.0,888.0,589.0,0
532.0,203.0,868.0,993.0,0
717.0,323.0,727.0,890.0,0
537.0,567.0,993.0,191.0,1
717.0,983.0,861.0,445.0,0
354.0,595.0,193.0,67.0,0
95.0,183.0,294.0,56.0,0
162.0,481.0,666.0,745.0,0
875.0,74.0,277.0,11.0,1
817.0,52.0,145.0,410.0,0
965.0,100.0,15.0,851.0,0
403.0,316.0,204.0,911.0,0
426.0,114.0,136.0,327.0,0
132.0,76.0,994.0,464.0,0
121.0,564.0,889.0,847.0,0
482.0,509.0,579.0,538.0,0
566.0,593.0,691.0,532.0,0
979.0,450.0,385.0,430.0,1
758.0,538.0,12.0,865.0,0
668.0,962.0,987.0,120.0,0
26.0,163.0,800.0,630.0,0
356.0,578.0,891.0,917.0,0
716.0,304.0,846.0,161.0,0
642.0,328.0,836.0,99.0,1
870.0,674.0,848.0,766.0,0
600.0,624.0,30.0,804.0,0
676.0,505.0,987.0,290.0,0
973.0,12.0,744.0,778.0,0
734.0,364.0,404.0,640.0,0
344.0,925.0,823.0,616.0,0
589.0,251.0,16.0,691.0,0
463.0,36.0,202.0,27.0,0
638.0,516.0,319.0,200.0,0
688.0,825.0,219.0,192.0,0
128.0,562.0,966.0,832.0,1
658.0,56.0,546.0,166.0,0
530.0,335.0,798.0,862.0,0
191.0,410.0,161.0,600.0,0
127.0,564.0,383.0,883.0,0
648.0,339.0,206.0,409.0,0
908.0,790.0,199.0,45.0,0
410.0,911.0,54.0,403.0,0
622.0,49.0,915.0,44.0,1
851.0,193.0,523.0,897.0,0
400.0,718.0,367.0,337.0,1
606.0,850.0,340.0,97.0,0
674.0,882.0,510.0,239.0,0
795.0,768.0,417.0,815.0,1
642.0,1.0,343.0,644.0,0
923.0,14.0,123.0,894.0,0
355.0,364.0,877.0,955.0,0
348.0,714.0,854.0,340.0,1
406.0,251.0,708.0,322.0,0
542.0,636.0,837.0,967.0,0
787.0,503.0,26.0,2.0,1
529.0,323.0,729.0,521.0,0
686.0,45.0,523.0,578.0,0
632.0,271.0,197.0,646.0,0
499.0,136.0,486.0,596.0,0
572.0,617.0,226.0,88.0,0
416.0,702.0,970.0,973.0,0
194.0,992.0,158.0,16.0,0
547.0,320.0,312.0,461.0,0
339.0,191.0,580.0,361.0,0
783.0,312.0,567.0,210.0,0
866.0,49.0,916.0,577.0,0
712.0,490.0,219.0,182.0,0
875.0,989.0,853.0,377.0,0
914.0,968.0,354.0,320.0,1
41.0,24.0,561.0,589.0,0
455.0,987.0,352.0,8.0,0
83.0,725.0,537.0,247.0,1
941.0,815.0,118.0,743.0,0
382.0,274.0,887.0,884.0,0
52.0,862.0,456.0,197.0,0
888.0,890.0,309.0,492.0,1
31.0,111.0,653.0,386.0,0
932.0,148.0,995.0,517.0,0
755.0,609.0,331.0,418.0,1
962.0,361.0,875.0,784.0,0
395.0,798.0,261.0,986.0,1
70.0,753.0,938.0,846.0,0
8.0,317.0,668.0,386.0,0
442.0,548.0,407.0,728.0,0
835.0,989.0,277.0,639.0,0
766.0,194.0,761.0,907.0,1
694.0,622.0,493.0,858.0,0
903.0,759.0,111.0,522.0,0
413.0,981.0,52.0,901.0,0
63.0,283.0,539.0,718.0,0
35.0,831.0,433.0,828.0,0
74.0,998.0,986.0,487.0,0
88.0,547.0,409.0,544.0,0
461.0,229.0,281.0,924.0,0
490.0,864.0,175.0,682.0,0
333.0,256.0,932.0,517.0,0
948.0,456.0,467.0,602.0,0
441.0,407.0,541.0,140.0,0
0.0,718.0,618.0,823.0,0
220.0,675.0,437.0,482.0,1
937.0,460.0,979.0,593.0,1
178.0,988.0,56.0,162.0,0
88.0,23.0,573.0,340.0,0
49.0,833.0,644.0,919.0,0
663.0,188.0,589.0,234.0,0
683.0,233.0,185.0,973.0,0
888.0,713.0,571.0,400.0,0
221.0,666.0,49.0,276.0,0
84.0,118.0,501.0,327.0,0
917.0,401.0,811.0,41.0,0
965.0,641.0,86.0,537.0,0
537.0,547.0,984.0,586.0,0
377.0,177.0,151.0,983.0,0
684.0,322.0,131.0,713.0,0
223.0,102.0,892.0,803.0,0
497.0,645.0,247.0,473.0,0
784.0,269.0,101.0,754.0,0
891.0,682.0,547.0,824.0,0
4.0,425.0,54.0,706.0,1
972.0,287.0,984.0,357.0,1
474.0,456.0,840.0,34.0,0
58.0,33.0,53.0,38.0,0
943.0,179.0,604.0,475.0,0
780.0,689.0,517.0,563.0,0
690.0,62.0,759.0,245.0,0
14.0,151.0,292.0,519.0,0
304.0,94.0,516.0,388.0,0
389.0,916.0,397.0,57.0,0
133.0,361.0,475.0,740.0,0
168.0,236.0,750.0,727.0,0
283.0,772.0,506.0,432.0,0
722.0,861.0,862.0,267.0,0
751.0,427.0,963.0,354.0,1
510.0,749.0,959.0,214.0,0
956.0,602.0,858.0,479.0,0
648.0,827.0,514.0,76.0,0
958.0,373.0,701.0,721.0,0
980.0,600.0,631.0,770.0,0
706.0,290.0,670.0,743.0,0
915.0,921.0,68.0,370.0,0
475.0,40.0,410.0,737.0,0
629.0,561.0,473.0,191.0,0
603.0,633.0,445.0,330.0,0
829.0,133.0,870.0,794.0,0
446.0,190.0,377.0,111.0,1
933.0,817.0,312.0,910.0,0
90.0,392.0,380.0,74.0,0
13.0,875.0,897.0,284.0,0
298.0,380.0,465.0,249.0,0
636.0,868.0,554.0,6.0,1
595.0,83.0,908.0,11.0,0
708.0,697.0,745.0,914.0,0
994.0,442.0,285.0,137.0,1
475.0,126.0,829.0,726.0,0
395.0,835.0,572.0,240.0,1
87.0,564.0,569.0,457.0,0
340.0,175.0,789.0,195.0,0
587.0,163.0,432.0,863.0,0
117.0,384.0,226.0,273.0,0
904.0,283.0,606.0,797.0,0
897.0,214.0,113.0,165.0,1
662.0,964.0,683.0,289.0,1
31.0,344.0,389.0,73.0,0
428.0,872.0,320.0,766.0,0
631.0,714.0,535.0,989.0,0
639.0,416.0,962.0,438.0,0
490.0,148.0,583.0,471.0,1
244.0,437.0,364.0,347.0,0
497.0,476.0,730.0,328.0,1
743.0,4.0,678.0,828.0,1
794.0,985.0,628.0,465.0,1
799.0,580.0,864.0,329.0,0
579.0,469.0,711.0,683.0,0
266.0,488.0,134.0,250.0,0
970.0,60.0,107.0,807.0,0
884.0,882.0,290.0,710.0,0
902.0,131.0,520.0,131.0,0
137.0,825.0,374.0,66.0,0
848.0,288.0,358.0,970.0,0
186.0,531.0,778.0,278.0,0
20.0,877.0,32.0,478.0,0
483.0,143.0,120.0,778.0,1
197.0,805.0,198.0,12.0,0
371.0,332.0,255.0,158.0,0
103.0,868.0,158.0,81.0,0
637.0,406.0,232.0,530.0,0
687.0,715.0,418.0,871.0,0
611.0,471.0,500.0,550.0,0
434.0,18.0,208.0,291.0,0
73.0,158.0,945.0,669.0,0
494.0,576.0,908.0,497.0,0
909.0,247.0,888.0,974.0,0
803.0,909.0,581.0,790.0,0
957.0,49.0,430.0,107.0,0
163.0,543.0,253.0,468.0,1
774.0,361.0,428.0,42.0,1
861.0,134.0,670.0,735.0,1
13.0,738.0,840.0,801.0,1
97.0,718.0,471.0,55.0,0
631.0,833.0,688.0,363.0,0
777.0,799.0,494.0,578.0,0
48.0,284.0,982.0,378.0,0
4.0,366.0,569.0,90.0,0
768.0,334.0,785.0,335.0,0
939.0,945.0,58.0,946.0,1
407.0,55.0,122.0,854.0,0
30.0,972.0,407.0,657.0,0
84.0,493.0,678.0,653.0,0
411.0,534.0,176.0,731.0,0
681.0,304.0,652.0,821.0,0
916.0,698.0,763.0,55.0,0
992.0,577.0,700.0,403.0,0
696.0,870.0,132.0,106.0,0
777.0,842.0,113.0,339.0,0
152.0,18.0,348.0,716.0,0
811.0,370.0,27.0,82.0,0
87.0,347.0,732.0,903.0,0
577.0,953.0,530.0,408.0,0
269.0,392.0,70.0,107.0,0
319.0,170.0,437.0,430.0,0
903.0,9.0,432.0,17.0,0
917.0,397.0,528.0,720.0,0
345.0,715.0,507.0,90.0,0
785.0,133.0,87.0,526.0,0
682.0,209.0,751.0,63.0,0
73.0,127.0,950.0,873.0,0
488.0,688.0,219.0,83.0,0
618.0,259.0,637.0,711.0,1
761.0,288.0,417.0,12.0,0
897.0,979.0,595.0,309.0,0
581.0,96.0,224.0,73.0,0
913.0,279.0,879.0,172.0,0
453.0,472.0,613.0,132.0,0
244.0,751.0,474.0,114.0,0
277.0,923.0,288.0,249.0,0
463.0,345.0,814.0,157.0,0
374.0,181.0,724.0,439.0,0
116.0,147.0,21.0,382.0,0
62.0,691.0,77.0,436.0,0
475.0,815.0,693.0,683.0,0
638.0,735.0,214.0,294.0,0
141.0,428.0,409.0,29.0,0
471.0,640.0,669.0,851.0,1
728.0,81.0,159.0,724.0,0
568.0,995.0,235.0,149.0,0
35.0,334.0,644.0,179.0,0
70.0,491.0,381.0,231.0,0
558.0,373.0,773.0,749.0,0
485.0,127.0,709.0,308.0,0
613.0,650.0,208.0,566.0,0
451.0,606.0,180.0,96.0,1
540.0,15.0,572.0,863.0,1
399.0,216.0,224.0,841.0,0
487.0,690.0,17.0,442.0,0
662.0,26.0,564.0,206.0,0
664.0,669.0,778.0,977.0,0
167.0,547.0,658.0,451.0,0
988.0,399.0,62.0,558.0,1
471.0,446.0,298.0,741.0,0
117.0,56.0,33.0,661.0,0
690.0,259.0,207.0,582.0,0
49.0,308.0,757.0,563.0,0
653.0,206.0,128.0,304.0,0
952.0,828.0,217.0,627.0,0
50.0,411.0,274.0,519.0,0
497.0,68.0,335.0,191.0,0
618.0,172.0,265.0,119.0,0
850.0,453.0,940.0,530.0,0
948.0,739.0,923.0,751.0,0
122.0,704.0,622.0,142.0,0
522.0,219.0,788.0,779.0,0
961.0,997.0,800.0,426.0,0
100.0,990.0,417.0,306.0,0
130.0,274.0,135.0,805.0,0
994.0,853.0,973.0,744.0,0
963.0,658.0,586.0,870.0,0
437.0,186.0,931.0,114.0,0
769.0,215.0,494.0,466.0,1
722.0,515.0,122.0,631.0,0
502.0,29.0,961.0,868.0,0
954.0,189.0,466.0,998.0,0
812.0,77.0,406.0,874.0,0
173.0,997.0,167.0,320.0,0
929.0,964.0,17.0,398.0,0
64.0,103.0,52.0,783.0,0
406.0,845.0,36.0,210.0,1
397.0,316.0,30.0,157.0,1
838.0,349.0,944.0,676.0,0
318.0,51.0,865.0,535.0,0
498.0,42.0,336.0,310.0,0
198.0,782.0,595.0,85.0,0
819.0,155.0,653.0,479.0,0
818.0,606.0,146.0,6.0,0
471.0,673.0,804.0,390.0,0
318.0,714.0,573.0,711.0,0
990.0,288.0,930.0,900.0,1
47.0,197.0,29.0,425.0,0
412.0,952.0,683.0,715.0,0
151.0,430.0,457.0,467.0,0
732.0,394.0,564.0,480.0,0
887.0,859.0,565.0,970.0,1
872.0,997.0,274.0,93.0,0
30.0,757.0,619.0,702.0,0
114.0,388.0,123.0,509.0,0
454.0,530.0,871.0,285.0,1
470.0,746.0,533.0,734.0,0
43.0,336.0,965.0,11.0,1
647.0,804.0,887.0,757.0,0
770.0,417.0,371.0,992.0,0
492.0,681.0,451.0,415.0,1
526.0,971.0,169.0,479.0,0
816.0,688.0,729.0,613.0,0
640.0,777.0,482.0,984.0,0
162.0,535.0,911.0,138.0,0
176.0,624.0,807.0,119.0,0
561.0,550.0,691.0,692.0,0
379.0,367.0,801.0,890.0,0
897.0,586.0,41.0,445.0,0
364.0,87.0,690.0,224.0,0
114.0,722.0,116.0,437.0,0
609.0,293.0,966.0,853.0,0
901.0,858.0,717.0,137.0,1
916.0,179.0,569.0,228.0,1
393.0,425.0,303.0,351.0,0
984.0,592.0,586.0,596.0,0
461.0,542.0,814.0,807.0,0
754.0,169.0,897.0,205.0,0
240.0,679.0,970.0,57.0,0
314.0,89.0,556.0,991.0,1
603.0,553.0,413.0,266.0,0
752.0,317.0,323.0,391.0,0
518.0,771.0,815.0,802.0,0
838.0,550.0,709.0,676.0,0
113.0,565.0,1.0,831.0,1
405.0,485.0,847.0,38.0,1
109.0,344.0,85.0,215.0,0
781.0,688.0,891.0,3.0,0
933.0,283.0,796.0,663.0,0
661.0,550.0,239.0,457.0,1
993.0,355.0,265.0,476.0,1
790.0,294.0,433.0,864.0,1
21.0,364.0,177.0,181.0,0
848.0,879.0,413.0,479.0,0
257.0,342.0,213.0,194.0,0
964.0,624.0,847.0,301.0,0
466.0,892.0,784.0,997.0,0
684.0,771.0,478.0,813.0,0
583.0,317.0,334.0,323.0,0
985.0,237.0,908.0,583.0,0
696.0,48.0,379.0,897.0,0
594.0,130.0,608.0,168.0,0
549.0,824.0,18.0,773.0,1
972.0,3.0,34.0,73.0,0
683.0,302.0,976.0,952.0,0
439.0,154.0,434.0,20.0,0
861.0,616.0,911.0,217.0,1
503.0,55.0,80.0,104.0,0
685.0,966.0,686.0,334.0,0
222.0,995.0,130.0,416.0,0
865.0,645.0,459.0,82.0,1
249.0,231.0,693.0,282.0,1
256.0,100.0,976.0,366.0,0
77.0,252.0,152.0,29.0,0
747.0,338.0,573.0,367.0,0
132.0,313.0,860.0,981.0,0
736.0,96.0,663.0,0.0,0
709.0,236.0,800.0,491.0,0
541.0,785.0,6.0,874.0,0
35.0,783.0,825.0,868.0,0
423.0,398.0,596.0,635.0,0
832.0,61.0,889.0,814.0,0
539.0,518.0,638.0,300.0,0
565.0,628.0,382.0,571.0,0
551.0,523.0,753.0,500.0,0
117.0,272.0,608.0,543.0,1
596.0,488.0,276.0,222.0,0
62.0,407.0,972.0,714.0,1
913.0,44.0,512.0,548.0,0
905.0,884.0,876.0,557.0,0
664.0,38.0,53.0,290.0,0
537.0,409.0,596.0,551.0,0
323.0,641.0,925.0,576.0,1
584.0,276.0,393.0,584.0,0
750.0,434.0,183.0,724.0,0
867.0,710.0,676.0,909.0,1
154.0,851.0,741.0,144.0,1
66.0,188.0,151.0,146.0,0
384.0,612.0,318.0,384.0,0
467.0,951.0,875.0,458.0,1
25.0,647.0,633.0,114.0,0
376.0,407.0,505.0,177.0,0
933.0,22.0,512.0,905.0,0
759.0,207.0,833.0,361.0,1
17.0,981.0,143.0,407.0,0
175.0,628.0,701.0,805.0,0
624.0,595.0,247.0,317.0,0
604.0,232.0,867.0,673.0,0
661.0,543.0,22.0,591.0,1
363.0,185.0,910.0,832.0,1
595.0,437.0,430.0,541.0,0
976.0,619.0,129.0,83.0,0
946.0,709.0,813.0,711.0,1
230.0,34.0,695.0,633.0,0
164.0,459.0,305.0,587.0,0
372.0,407.0,934.0,947.0,0
679.0,89.0,570.0,737.0,0
986.0,94.0,656.0,903.0,0
803.0,726.0,886.0,546.0,0
894.0,720.0,751.0,946.0,0
90.0,633.0,414.0,308.0,0
533.0,818.0,880.0,909.0,0
790.0,883.0,710.0,943.0,1
371.0,513.0,241.0,212.0,0
371.0,507.0,868.0,662.0,0
637.0,668.0,339.0,420.0,0
302.0,768.0,541.0,107.0,0
592.0,834.0,345.0,872.0,0
874.0,376.0,463.0,246.0,0
652.0,770.0,604.0,242.0,1
913.0,144.0,874.0,190.0,0
476.0,107.0,41.0,239.0,0
118.0,147.0,460.0,973.0,0
307.0,605.0,995.0,941.0,0
557.0,441.0,387.0,97.0,0
409.0,338.0,667.0,846.0,0
142.0,896.0,375.0,962.0,0
988.0,65.0,429.0,468.0,1
642.0,385.0,369.0,673.0,0
439.0,220.0,430.0,91.0,0
534.0,19.0,253.0,283.0,0
756.0,374.0,593.0,523.0,0
168.0,574.0,35.0,930.0,0
633.0,590.0,661.0,880.0,0
926.0,250.0,298.0,948.0,0
838.0,730.0,465.0,205.0,0
418.0,564.0,89.0,298.0,0
391.0,75.0,449.0,447.0,0
323.0,340.0,628.0,133.0,0
612.0,148.0,679.0,68.0,1
174.0,0.0,254.0,467.0,0
602.0,837.0,201.0,213.0,0
962.0,763.0,547.0,663.0,0
474.0,711.0,389.0,82.0,0
403.0,534.0,929.0,560.0,0
219.0,258.0,4.0,566.0,1
587.0,951.0,564.0,407.0,0
680.0,991.0,531.0,852.0,0
799.0,921.0,634.0,873.0,0
862.0,271.0,773.0,950.0,0
796.0,731.0,431.0,571.0,1
94.0,270.0,611.0,827.0,0
311.0,68.0,346.0,713.0,0
569.0,241.0,862.0,794.0,0
742.0,100.0,228.0,72.0,0
272.0,753.0,988.0,546.0,0
456.0,936.0,482.0,26.0,0
913.0,243.0,348.0,254.0,0
894.0,909.0,531.0,655.0,0
403.0,901.0,394.0,89.0,0
352.0,296.0,159.0,773.0,1
268.0,477.0,206.0,11.0,0
896.0,860.0,570.0,715.0,0
234.0,758.0,432.0,590.0,0
172.0,763.0,75.0,728.0,0
743.0,100.0,625.0,841.0,0
710.0,135.0,909.0,479.0,0
559.0,124.0,73.0,390.0,0
555.0,661.0,193.0,755.0,0
298.0,623.0,734.0,230.0,0
160.0,687.0,630.0,868.0,0
221.0,68.0,809.0,47.0,0
272.0,921.0,67.0,212.0,1
799.0,125.0,240.0,146.0,0
475.0,994.0,291.0,383.0,1
463.0,260.0,713.0,959.0,0
521.0,506.0,410.0,942.0,0
187.0,317.0,628.0,839.0,1
576.0,445.0,774.0,831.0,0
311.0,172.0,328.0,67.0,0
115.0,78.0,716.0,690.0,0
699.0,592.0,569.0,11.0,0
769.0,384.0,665.0,888.0,1
543.0,757.0,32.0,607.0,1
668.0,155.0,952.0,127.0,0
312.0,807.0,633.0,736.0,0
23.0,544.0,540.0,695.0,1
326.0,75.0,249.0,556.0,0
303.0,569.0,954.0,144.0,0
310.0,640.0,250.0,521.0,0
179.0,936.0,677.0,640.0,1
564.0,146.0,848.0,776.0,1
620.0,213.0,171.0,825.0,0
102.0,586.0,238.0,229.0,0
35.0,425.0,884.0,309.0,0
61.0,385.0,205.0,375.0,0
726.0,213.0,737.0,254.0,0
1.0,314.0,288.0,353.0,1
575.0,194.0,23.0,67.0,1
995.0,124.0,24.0,401.0,1
796.0,602.0,15.0,384.0,0
27.0,922.0,190.0,952.0,1
637.0,120.0,744.0,210.0,1
912.0,895.0,282.0,316.0,0
562.0,854.0,90.0,997.0,0
502.0,114.0,861.0,237.0,0
938.0,483.0,872.0,662.0,0
118.0,54.0,29.0,798.0,1
732.0,732.0,898.0,289.0,1
939.0,839.0,657.0,986.0,0
629.0,898.0,683.0,584.0,0
454.0,387.0,788.0,18.0,0
596.0,623.0,979.0,180.0,0
427.0,348.0,201.0,465.0,1
202.0,884.0,146.0,839.0,0
199.0,204.0,975.0,614.0,0
623.0,932.0,478.0,471.0,0
684.0,325.0,629.0,305.0,0
371.0,462.0,630.0,163.0,0
63.0,820.0,182.0,122.0,0
310.0,461.0,860.0,671.0,1
792.0,936.0,614.0,579.0,1
48.0,192.0,716.0,184.0,0
677.0,124.0,47.0,250.0,0
648.0,34.0,478.0,117.0,0
77.0,618.0,388.0,130.0,0
712.0,665.0,344.0,460.0,0
298.0,451.0,651.0,655.0,0
689.0,250.0,250.0,113.0,0
769.0,77.0,188.0,47.0,1
114.0,33.0,239.0,609.0,0
191.0,533.0,200.0,828.0,1
375.0,237.0,510.0,503.0,1
970.0,891.0,928.0,485.0,0
238.0,93.0,347.0,462.0,0
390.0,302.0,798.0,339.0,0
528.0,298.0,866.0,618.0,0
757.0,630.0,928.0,720.0,1
518.0,756.0,135.0,753.0,1
503.0,145.0,487.0,845.0,0
11.0,263.0,11.0,817.0,0
584.0,709.0,974.0,114.0,0
33.0,781.0,214.0,273.0,0
896.0,496.0,361.0,18.0,0
525.0,865.0,741.0,505.0,0
674.0,69.0,830.0,518.0,0
137.0,925.0,949.0,778.0,0
688.0,695.0,682.0,560.0,0
864.0,217.0,510.0,821.0,0
147.0,452.0,335.0,964.0,0
992.0,294.0,984.0,961.0,0
382.0,435.0,894.0,201.0,1
231.0,987.0,914.0,956.0,0
620.0,459.0,314.0,386.0,0
679.0,993.0,73.0,312.0,0
659.0,775.0,379.0,193.0,0
426.0,709.0,96.0,58.0,0
940.0,79.0,970.0,562.0,0
24.0,301.0,960.0,598.0,0
22.0,555.0,977.0,910.0,0
607.0,849.0,501.0,451.0,1
729.0,220.0,136.0,65.0,0
320.0,797.0,766.0,669.0,0
460.0,554.0,49.0,23.0,1
163.0,303.0,916.0,726.0,0
305.0,125.0,87.0,999.0,0
37.0,236.0,181.0,23.0,1
953.0,194.0,697.0,888.0,0
223.0,754.0,997.0,102.0,0
136.0,132.0,347.0,878.0,0
157.0,191.0,213.0,201.0,0
502.0,452.0,742.0,458.0,1
623.0,843.0,925.0,96.0,0
